Record ID,Family Resource Center,Age,Race / Ethnicity,Gender,Primary Language,Geography,Poverty Level
43828,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
96727,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
32400,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
94174,La Manzana Community Resources,19-59,White,Female,Spanish,Watsonville,Below 100%
5858,La Manzana Community Resources,19-59,Latino,Female,Spanish,Watsonville,Below 100%
10969,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
14723,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
56464,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
60896,La Manzana Community Resources,19-59,Multi-racial,Female,Other,Monterey County,Below 100%
95273,La Manzana Community Resources,19-59,Multi-racial,Male,Spanish,Monterey County,Below 100%
97339,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
91501,La Manzana Community Resources,19-59,White,Female,Spanish,Watsonville,Below 100%
94757,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
8764,La Manzana Community Resources,19-59,Latino,Female,Spanish,Watsonville,Below 100%
97694,La Manzana Community Resources,19-59,Multi-racial,Male,Spanish,Monterey County,Below 100%
10250,La Manzana Community Resources,19-59,Latino,Female,Spanish,Watsonville,Below 100%
24572,La Manzana Community Resources,19-59,Latino,Female,Spanish,Watsonville,Below 100%
77073,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
98630,La Manzana Community Resources,19-59,Multi-racial,Female,Other,Other,Below 100%
73773,La Manzana Community Resources,19-59,Multi-racial,Male,English,Watsonville,Below 100%
94357,La Manzana Community Resources,19-59,White,Female,English,Watsonville,Below 100%
95029,La Manzana Community Resources,19-59,Multi-racial,Male,Other,Watsonville,Below 100%
66824,La Manzana Community Resources,19-59,Multi-racial,Female,Other,Watsonville,Below 100%
82582,La Manzana Community Resources,19-59,Multi-racial,Male,Spanish,Watsonville,Below 100%
74929,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
10609,La Manzana Community Resources,19-59,Latino,Female,Spanish,Watsonville,Below 100%
49558,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
43431,La Manzana Community Resources,19-59,White,Female,Spanish,Watsonville,Below 100%
10304,La Manzana Community Resources,19-59,Multi-racial,Female,Other,Watsonville,Below 100%
25446,La Manzana Community Resources,19-59,Latino,Female,Spanish,Monterey County,Below 100%
9706,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,South County,Below 100%
2016,La Manzana Community Resources,19-59,Latino,Female,Spanish,Watsonville,Below 100%
85602,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
93342,La Manzana Community Resources,19-59,Multi-racial,Female,Other,Monterey County,Below 100%
45044,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Monterey County,Below 100%
1660,La Manzana Community Resources,19-59,Multi-racial,Female,Other,Watsonville,Below 100%
96965,La Manzana Community Resources,19-59,Multi-racial,Male,Other,Monterey County,Below 100%
4873,La Manzana Community Resources,19-59,Multi-racial,Female,Other,Watsonville,Below 100%
67213,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
97033,La Manzana Community Resources,19-59,Multi-racial,Male,Spanish,Watsonville,Below 100%
13900,La Manzana Community Resources,19-59,Multi-racial,Female,Other,Monterey County,Below 100%
8047,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
55218,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
79865,La Manzana Community Resources,19-59,White,Female,English,Watsonville,Below 100%
90582,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Monterey County,Below 100%
87387,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
87804,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
90791,La Manzana Community Resources,19-59,Multi-racial,Female,Other,Watsonville,Below 100%
75548,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
6683,La Manzana Community Resources,19-59,Multi-racial,Female,Other,Watsonville,Below 100%
2397,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
15338,La Manzana Community Resources,19-59,Latino,Male,Other,Watsonville,Below 100%
90522,La Manzana Community Resources,19-59,Multi-racial,Female,Other,Monterey County,Below 100%
24206,La Manzana Community Resources,19-59,Latino,Male,Spanish,Watsonville,Below 100%
87161,La Manzana Community Resources,19-59,White,Female,Spanish,Watsonville,Below 100%
81590,La Manzana Community Resources,19-59,Multi-racial,Male,Spanish,Watsonville,Below 100%
91264,La Manzana Community Resources,19-59,Multi-racial,Female,English,Watsonville,Below 100%
4184,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
84890,La Manzana Community Resources,19-59,Multi-racial,Male,Spanish,Watsonville,Below 100%
2874,La Manzana Community Resources,19-59,Latino,Female,Other,Watsonville,Below 100%
2959,La Manzana Community Resources,19-59,Latino,Female,Other,Watsonville,Below 100%
70857,La Manzana Community Resources,19-59,Multi-racial,Female,English,Santa Cruz County,Below 100%
82782,La Manzana Community Resources,19-59,Multi-racial,Female,English,Monterey County,Below 100%
95100,La Manzana Community Resources,19-59,White,Female,English,Santa Cruz ,Below 100%
31660,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,South County,Below 100%
83639,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
25292,La Manzana Community Resources,19-59,Latino,Female,Spanish,Watsonville,Below 100%
79913,La Manzana Community Resources,19-59,Multi-racial,Male,Spanish,South County,Below 100%
98394,La Manzana Community Resources,19-59,White,Female,Spanish,Watsonville,Below 100%
92585,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
78013,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
95401,La Manzana Community Resources,19-59,Multi-racial,Female,Other,Watsonville,Below 100%
6817,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
92602,La Manzana Community Resources,19-59,Multi-racial,Female,Other,Monterey County,Below 100%
71762,La Manzana Community Resources,19-59,White,Female,English,Monterey County,Below 100%
3911,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,South County,Below 100%
48749,La Manzana Community Resources,19-59,White,Female,Spanish,Watsonville,Below 100%
12124,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
89347,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Monterey County,Below 100%
71965,La Manzana Community Resources,19-59,American Indian or Alaska Native,Male,Other,Monterey County,Below 100%
10813,La Manzana Community Resources,19-59,Latino,Female,Spanish,Watsonville,Below 100%
87187,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
71663,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
58101,La Manzana Community Resources,19-59,Latino,Female,Spanish,Monterey County,Below 100%
88751,La Manzana Community Resources,19-59,Multi-racial,Male,Spanish,Monterey County,Below 100%
25092,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
74778,La Manzana Community Resources,19-59,Multi-racial,Female,Other,Watsonville,Below 100%
92043,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Monterey County,Below 100%
73294,La Manzana Community Resources,19-59,Multi-racial,Male,Spanish,South County,Below 100%
54610,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Mid-County,Below 100%
10169,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,South County,Below 100%
13878,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
98620,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Monterey County,Below 100%
93329,La Manzana Community Resources,19-59,White,Female,English,Mid-County,Below 100%
59892,La Manzana Community Resources,19-59,Multi-racial,Female,Other,Watsonville,Below 100%
55735,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
97692,La Manzana Community Resources,19-59,Multi-racial,Female,Other,Monterey County,Below 100%
88530,La Manzana Community Resources,19-59,Multi-racial,Male,Spanish,Watsonville,Below 100%
90082,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
96123,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
5772,La Manzana Community Resources,19-59,Multi-racial,Male,Spanish,Watsonville,Below 100%
89052,La Manzana Community Resources,19-59,White,Male,Spanish,Watsonville,Below 100%
65652,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
69823,La Manzana Community Resources,19-59,Multi-racial,Male,Spanish,Monterey County,Below 100%
92266,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
6869,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
91996,La Manzana Community Resources,19-59,Multi-racial,Female,Other,Monterey County,Below 100%
2081,La Manzana Community Resources,19-59,Latino,Female,Spanish,Watsonville,Below 100%
10068,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
55516,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
75434,La Manzana Community Resources,19-59,Multi-racial,Male,Spanish,Watsonville,Below 100%
87248,La Manzana Community Resources,19-59,Multi-racial,Male,English,Watsonville,Below 100%
76778,La Manzana Community Resources,19-59,Multi-racial,Female,English,Watsonville,Below 100%
43971,La Manzana Community Resources,19-59,Multi-racial,Female,Other,Monterey County,Below 100%
85792,La Manzana Community Resources,19-59,Multi-racial,Female,English,Monterey County,Below 100%
61067,La Manzana Community Resources,19-59,Multi-racial,Female,Other,Watsonville,Below 100%
48817,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
88798,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
9441,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
88965,La Manzana Community Resources,19-59,Latino,Female,Spanish,Watsonville,Below 100%
2616,La Manzana Community Resources,19-59,Multi-racial,Female,Other,Watsonville,Below 100%
91240,La Manzana Community Resources,19-59,Multi-racial,Male,Spanish,Watsonville,Below 100%
76132,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
5996,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
98225,La Manzana Community Resources,19-59,Multi-racial,Female,Other,Monterey County,Below 100%
14294,La Manzana Community Resources,19-59,Latino,Female,Spanish,Watsonville,Below 100%
17846,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
2031,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Monterey County,Below 100%
58043,La Manzana Community Resources,19-59,Multi-racial,Female,Other,Monterey County,Below 100%
89784,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
61887,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
10932,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
10308,La Manzana Community Resources,19-59,Multi-racial,Male,Spanish,Watsonville,Below 100%
79872,La Manzana Community Resources,19-59,Multi-racial,Female,English,Monterey County,Below 100%
33796,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
97171,La Manzana Community Resources,19-59,Multi-racial,Male,Spanish,Watsonville,Below 100%
90069,La Manzana Community Resources,19-59,Multi-racial,Male,Spanish,Watsonville,Below 100%
98558,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
39176,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,South County,Below 100%
6590,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Monterey County,Below 100%
88737,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
95828,La Manzana Community Resources,19-59,Multi-racial,Male,Spanish,Watsonville,Below 100%
4170,La Manzana Community Resources,19-59,Multi-racial,Female,Other,Watsonville,Below 100%
32650,La Manzana Community Resources,19-59,Multi-racial,Female,Other,Watsonville,Below 100%
86682,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
79882,La Manzana Community Resources,19-59,Multi-racial,Male,Spanish,Watsonville,Below 100%
10858,La Manzana Community Resources,19-59,Multi-racial,Male,Other,Watsonville,Below 100%
54454,La Manzana Community Resources,19-59,Multi-racial,Male,Spanish,Watsonville,Below 100%
81142,La Manzana Community Resources,19-59,Multi-racial,Male,Spanish,Watsonville,Below 100%
56153,La Manzana Community Resources,19-59,Multi-racial,Male,Other,Watsonville,Below 100%
3354,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Santa Cruz ,Below 100%
1918,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
51032,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
91247,La Manzana Community Resources,19-59,Multi-racial,Male,Spanish,Watsonville,Below 100%
89296,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
6668,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
93336,La Manzana Community Resources,19-59,White,Male,Spanish,Watsonville,Below 100%
77455,La Manzana Community Resources,19-59,Multi-racial,Male,English,Watsonville,Below 100%
95824,La Manzana Community Resources,19-59,Multi-racial,Male,English,Watsonville,Below 100%
